planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary
BD-08 2823 c,BD-08 2823,2.42,,196.050555,,237.6,0.68,811.0,1.33,4746.0,-0.02687,-0.07,K3 V,0.6074189989431872,0.9,5.091096375777642,False,False,False,False,True,False,False,0.0,0.0,7.416873112201518,2.880387917567517,0.0,0.0,-0.9089417555373257,0.0,-0.2380952380952381,0
BD-10 3166 b,BD-10 3166,2.42,,196.050555,,3.487,0.046,811.0,1.33,5400.0,-0.02687,0.5,K0 V,0.6074189989431872,0.9,0.14876649680723225,False,False,False,False,True,False,False,0.0,0.0,-0.2488629732233284,-0.2889386005473837,0.0,0.0,-0.19360131255127153,0.0,2.4761904761904763,0
BD-11 4672 b,BD-11 4672,2.42,,196.050555,,1634.0,2.36,811.0,1.33,4550.0,-0.8041,-0.35,G0 V,0.6074189989431872,1.0,8.257707180799196,False,False,False,True,False,False,False,0.0,0.0,53.140236913815514,11.278603296799428,0.0,0.0,-1.1233251298878864,-0.7772300000000001,-1.5714285714285714,0
BD-11 4672 c,BD-11 4672,2.42,,196.050555,,74.2,0.3,811.0,1.33,4550.0,-0.8041,-0.35,G0 V,0.6074189989431872,1.0,3.1467351470905185,False,False,False,True,False,False,False,0.0,0.0,2.0665453800447398,0.9807915817888697,0.0,0.0,-1.1233251298878864,-0.7772300000000001,-1.5714285714285714,0
BD-13 2130 b,BD-13 2130,2.42,,196.050555,,714.29999,1.66,811.0,1.33,4545.0,-0.02687,-0.08,G0 V,0.6074189989431872,1.0,7.078963631742918,False,False,False,True,False,False,False,0.0,0.0,23.025815440327953,7.779346888786133,0.0,0.0,-1.1287940935192782,0.0,-0.2857142857142857,0
BD-14 3065 b,BD-14 3065 A,21.59,1.926,3932.0,12.37,4.2889731,0.0656,2001.0,2.15,6935.0,1.06,-0.34,G0 V,0.23952064499979908,1.0,0.24791938803940564,False,False,False,True,False,False,False,15.459677419354838,3735.949445,-0.2226033715258147,-0.19095942112301134,3.3711048158640224,0.8199999999999998,1.4853705222860267,1.08687,-1.523809523809524,0
BD-17 63 b,BD-17 63,2.42,,196.050555,,655.59998,1.34,811.0,1.33,4665.0,-0.02687,0.01,G0 V,0.6074189989431872,1.0,6.779358081734208,False,False,False,True,False,False,False,0.0,0.0,21.10375735354166,6.1796868165514836,0.0,0.0,-0.9975389663658737,0.0,0.14285714285714285,0
BD-210397 b,BD-210397,2.42,,196.050555,,1891.0,2.63,811.0,1.33,4051.0,-0.86967,0.12,K7 V,0.6074189989431872,0.9,8.512045967156586,False,False,False,False,True,False,False,0.0,0.0,61.55537906292379,12.628316482747413,0.0,0.0,-1.669127700300793,-0.8428000000000001,0.6666666666666666,0
BD-210397 c,BD-210397,2.42,,1420.69297929,4.47,6374.0,5.96,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,10.545079299089776,False,False,False,True,False,False,False,0.0,1224.64242429,208.3455823876413,29.274779109439244,0.0,0.0,0.0,0.0,0.0,0
BEBOP-3 b,BEBOP-3,2.42,,196.050555,,547.0,1.444,811.0,1.33,6033.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,6.673131076471659,False,False,False,True,False,False,False,0.0,0.0,17.5477874349023,6.699576340027743,0.0,0.0,0.49876948318293685,0.0,0.0,0
BEBOP-4 AB b,BEBOP-4 A,2.42,,8358.8871041,26.3,1823.5,3.634,811.0,1.33,5577.0,-0.02687,-0.02,G3 V,0.6074189989431872,1.0,8.798997875810949,False,False,False,True,False,False,False,0.0,8162.8365491,59.34517635839146,17.64724995938363,0.0,0.0,0.0,0.0,0.0,0
Barnard b,Barnard's star,2.42,,196.050555,,3.1533,0.02294,400.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,0.7803911267576747,0.5,0.0698401010199659,False,False,False,False,False,True,False,0.0,0.0,-0.25978956051966084,-0.40421410450279316,-1.1643059490084986,0.0,-2.605414273995078,-2.4229,-2.5714285714285716,0
Barnard c,Barnard's star,2.42,,196.050555,,4.1244,0.0274,400.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,0.7803911267576747,0.5,0.10706676318925952,False,False,False,False,False,True,False,0.0,0.0,-0.22799211094378904,-0.3819188422460227,-1.1643059490084986,0.0,-2.605414273995078,-2.4229,-2.5714285714285716,0
Barnard d,Barnard's star,2.42,,196.050555,,2.3402,0.0188,483.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,0.7342569144080311,0.5,0.04305542814951787,False,False,False,False,False,True,False,0.0,0.0,-0.2864134985797384,-0.42490970668732897,-0.9291784702549575,0.0,-2.605414273995078,-2.4229,-2.5714285714285716,0
Barnard e,Barnard's star,2.42,,196.050555,,6.7392,0.0381,340.0,1.33,3195.0,-2.44977,-0.56,M3.5-4 V,0.8194335245394886,0.5,0.2285397814399823,False,False,False,False,False,True,False,0.0,0.0,-0.14237376973177224,-0.3284302085806766,-1.3342776203966005,0.0,-2.605414273995078,-2.4229,-2.5714285714285716,0
CD Cet b,CD Cet,2.42,,196.050555,,2.2907,0.0185,464.0,1.33,3130.0,-2.53254,0.13,M5.0 V,0.744124480653815,0.5,0.04150459349655635,False,False,False,False,False,True,False,0.0,0.0,-0.2880343138963954,-0.4264093880050489,-0.9830028328611898,0.0,-2.676510801203172,-2.50567,0.7142857142857143,0
CD-35 2722 b,CD-35 2722,17.37392009,1.55,9375.9380065,29.5,11.0873213,67.0,811.0,1.33,3689.0,-0.02687,-0.16,M1 V,0.37617358179533444,0.5,6.611840110213608,False,False,False,False,False,True,False,12.059612975806449,9179.8874515,0.0,334.4099378881987,0.0,0.0,-2.065080667213563,0.0,-0.6666666666666667,0
CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,2.42,,3337.1,10.5,10037.5,2.6,370.0,1.33,580.5,-0.02687,-0.02,G0 V,0.7992290924200044,1.0,10.16963312039488,False,False,False,True,False,False,False,0.0,3141.049445,328.3022876921478,12.478348350975416,-1.2492917847025495,0.0,-5.465135356849877,0.0,0.0,0
CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,20.8487041,1.86,2479.0615746,7.8,8040000.0,200.0,1800.0,1.33,2320.0,-2.85,-0.02,M9-L1,0.25399633101796887,0.5,21.198257008325076,False,False,False,False,False,True,False,14.861858145161285,2283.0110196,263259.3368772208,999.2686554107252,2.801699716713881,0.0,-3.562482909488652,-2.82313,0.0,0
CHXR 73 b,CHXR 73,2.42,,3994.486,12.569,11.0873213,210.0,811.0,1.33,5577.0,-0.02687,-0.02,M3.5,0.6074189989431872,0.5,7.753339159773726,False,False,False,False,False,True,False,0.0,3798.435445,0.0,1049.258032668058,0.0,0.0,0.0,0.0,0.0,0
CI Tau c,CI Tau,2.42,,196.050555,,25.2,0.17,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,1.6646833866600788,False,False,False,True,False,False,False,0.0,0.0,0.46210193527312293,0.3309296774435433,0.0,0.0,0.0,0.0,0.0,0
COCONUTS-2 b,COCONUTS-2 A,12.44196858,1.11,2002.3189641,6.3,402000000.0,7506.0,434.0,1.33,3406.0,-1.732,-0.02,M3 V,0.5148613096366975,0.5,28.735420626278593,False,False,False,False,False,True,False,8.082232725806449,1806.2684090999999,13162984.63284102,37521.50767961808,-1.0679886685552409,0.0,-2.3746240087503416,-1.70513,0.0,0
CT Cha b,CT Cha,24.66,2.2,5403.0,17.0,11.0873213,440.0,2600.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.20396795211727622,1.0,8.492781920505584,False,False,False,True,False,False,False,17.93548387096774,5206.949445,0.0,2199.0137095867126,5.067988668555241,0.0,0.0,0.0,0.0,0
CoRoT-1 b,CoRoT-1,17.385159,1.551,327.3649,1.03,1.5089686,0.02536,1915.0,0.344,5950.0,-0.02687,-0.3,G0 V,0.2592588648916311,1.0,0.03755340444321215,False,False,False,True,False,False,False,12.068676612903225,131.31434499999997,-0.3136311265556228,-0.39211667520651866,3.1274787535410766,-0.9860000000000001,0.4079846869018321,0.0,-1.3333333333333333,0
CoRoT-10 b,CoRoT-10,10.547669,0.941,883.5674,2.78,13.2406,0.106,647.0,4.16,5075.0,-0.02687,0.26,G0 V,0.4681925323344694,1.0,0.8769275061664421,False,False,False,True,False,False,False,6.554571774193548,687.516845,0.07050640602002757,0.010997662996613188,-0.46458923512747874,2.83,-0.5490839485917418,0.0,1.3333333333333335,0
CoRoT-11 b,CoRoT-11,15.984034,1.426,743.7222,2.34,2.99433,0.044,1735.0,1.0,6440.0,-0.02687,-0.03,G0 V,0.27755569174913,1.0,0.12376556679925502,False,False,False,True,False,False,False,10.938737096774192,547.671645,-0.26499483346691277,-0.29893647599885026,2.6175637393767706,-0.33000000000000007,0.9439431227782336,0.0,-0.047619047619047616,0
CoRoT-12 b,CoRoT-12,15.13215,1.35,281.91521,0.887,2.828042,0.0394,1410.0,0.448,5675.0,-0.02687,0.16,G0 V,0.3093218676639612,1.0,0.10564284511911293,False,False,False,True,False,False,False,10.25173387096774,85.864655,-0.2704397251310797,-0.3219315895372234,1.6968838526912182,-0.8820000000000001,0.10719168717528028,0.0,0.8571428571428571,0
CoRoT-13 b,CoRoT-13,9.92,0.885,415.704,1.308,4.03519,0.051,1700.0,2.34,5945.0,-0.02687,0.01,G0 V,0.31774107616211106,1.0,0.18713884334809605,False,False,False,True,False,False,False,6.048387096774192,219.653445,-0.2309131803255865,-0.2639439119187173,2.518413597733711,1.0099999999999998,0.4025157232704403,0.0,0.14285714285714285,0
CoRoT-14 b,CoRoT-14,11.410762,1.018,2437.7561,7.67,1.51214,0.02687,1936.0,9.0,6035.0,-0.02687,0.05,G0 V,0.28851600570448227,1.0,0.039827453856600414,False,False,False,True,False,False,False,7.250614516129031,2241.7055450000003,-0.31352728304662786,-0.38456827924066134,3.186968838526912,7.67,0.5009570686354936,0.0,0.33333333333333337,0
CoRoT-16 b,CoRoT-16,13.11453,1.17,168.13207,0.529,5.35227,0.0618,811.0,0.41,5650.0,-0.02687,0.19,G0 V,0.4055373714783273,1.0,0.285757936989859,False,False,False,True,False,False,False,8.624620967741935,-27.918485000000004,-0.1877870502798763,-0.20995538448079784,0.0,-0.9200000000000002,0.07984686901832103,0.0,1.0,0
CoRoT-17 b,CoRoT-17,11.43,1.02,772.29,2.43,3.7681,0.0461,1626.0,2.82,5740.0,-0.02687,-0.02,G2 V,0.3125045689823754,1.0,0.16016916947273424,False,False,False,True,False,False,False,7.266129032258063,576.2394449999999,-0.23965870684934265,-0.2884387067748103,2.308781869688385,1.4899999999999998,0.17828821438337436,0.0,0.0,0
CoRoT-18 b,CoRoT-18,14.68,1.31,1102.82,3.47,1.9000693,0.0295,1550.0,2.2,5440.0,-0.02687,-0.1,G9 V,0.2988966891961208,1.0,0.05453746849198097,False,False,False,True,False,False,False,9.887096774193546,906.7694449999999,-0.30082502544622297,-0.37142107302198285,2.093484419263456,0.8700000000000001,-0.14984960350013674,0.0,-0.380952380952381,0
CoRoT-19 b,CoRoT-19,13.33871,1.19,346.4347,1.09,3.89713,0.0512,1630.0,0.798,6090.0,-0.02687,-0.02,G0 V,0.29970238686043005,1.0,0.18193236106712227,False,False,False,True,False,False,False,8.80541129032258,150.38414500000002,-0.23543378159058995,-0.2629441243735706,2.320113314447592,-0.532,0.561115668580804,0.0,0.0,0
CoRoT-2 b,CoRoT-2,16.47723,1.47,1150.5446,3.62,1.7429935,0.02854,1548.0,1.418,5696.0,-0.02687,0.03,G0 V,0.2899632800481844,1.0,0.04854731038760125,False,False,False,True,False,False,False,11.33647580645161,954.4940449999999,-0.3059682751940241,-0.3762200532386868,2.087818696883853,0.08799999999999986,0.13016133442712605,0.0,0.2380952380952381,0
CoRoT-20 b,CoRoT-20,9.42,0.84,1347.54,4.24,9.24285,0.0902,1002.0,8.87,5880.0,-0.02687,0.14,G2 V,0.4058464789697831,1.0,0.6063385484707245,False,False,False,True,False,False,False,5.64516129032258,1151.489445,-0.06039489563988531,-0.06798555306997263,0.5410764872521246,7.539999999999999,0.3314191960623462,0.0,0.761904761904762,0
CoRoT-20 c,CoRoT-20,2.42,,196.050555,,1675.0,2.9,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,8.488485027279493,False,False,False,True,False,False,False,0.0,0.0,54.48273040842034,13.9780296686954,0.0,0.0,0.0,0.0,0.0,0
CoRoT-21 b,CoRoT-21,14.5717,1.3,705.5826,2.22,2.72474,0.0416,811.0,1.24,6200.0,-0.02687,-0.02,G0 V,0.3943392843401187,1.0,0.10737275534490094,False,False,False,True,False,False,False,9.799758064516128,509.5320449999999,-0.273822219350096,-0.31093392654061014,0.0,-0.09000000000000008,0.6814328684714247,0.0,0.0,0
CoRoT-22 b,CoRoT-22,4.88,0.435,12.2,0.038,9.75598,0.092,885.0,0.249,5939.0,-0.02687,0.17,G3 V,0.5026580047089324,1.0,0.6405636647208639,False,False,False,True,False,False,False,1.983870967741935,-183.850555,-0.04359309839874944,-0.05898746516365275,0.2096317280453258,-1.081,0.39595296691277004,0.0,0.9047619047619048,0
CoRoT-23 b,CoRoT-23,13.22662,1.18,972.5598,3.06,3.6313,0.04809,1710.0,2.3275,5900.0,-0.02687,0.05,G0 V,0.29387794889752594,1.0,0.16095253779658872,False,False,False,True,False,False,False,8.715016129032257,776.509245,-0.24413805099719485,-0.2784908207006011,2.546742209631728,0.9975,0.3532950505879136,0.0,0.33333333333333337,0
CoRoT-24 b,CoRoT-24,3.7,0.33,5.7,0.018,5.1134,0.056,1070.0,0.9,4950.0,-0.02687,0.3,K1 V,0.495416322228153,0.9,0.2518090614852861,False,False,False,False,True,False,False,1.032258064516129,-190.350555,-0.19560854835441904,-0.23894922329005086,0.7337110481586402,-0.43000000000000005,-0.6858080393765381,0.0,1.523809523809524,0
CoRoT-24 c,CoRoT-24,5.0,0.44,28.0,0.088,11.759,0.098,850.0,1.3,4950.0,-0.02687,0.3,K1 V,0.5079375979371893,0.9,0.7665751358403078,False,False,False,False,True,False,False,2.080645161290322,-168.050555,0.021993275249137207,-0.02899383880925303,0.11048158640226628,-0.030000000000000027,-0.6858080393765381,0.0,1.523809523809524,0
CoRoT-25 b,CoRoT-25,12.11,1.08,85.81,0.27,4.86069,0.0578,1330.0,0.15,6040.0,-0.02687,-0.01,F9,0.3367435636010401,0.7,0.2476003366848941,False,False,True,False,False,False,False,7.814516129032256,-110.240555,-0.2038832198427504,-0.22995113538373096,1.4702549575070822,-1.1800000000000002,0.5064260322668854,0.0,0.04761904761904762,0
CoRoT-26 b,CoRoT-26,14.12,1.26,165.26,0.52,4.20474,0.0526,1600.0,0.28,5590.0,-0.02687,0.01,G5,0.29770508468223883,1.0,0.19980886200854792,False,False,False,True,False,False,False,9.43548387096774,-30.790555000000012,-0.225361478569239,-0.25594561155754403,2.235127478753541,-1.05,0.014219305441618812,0.0,0.14285714285714285,0
CoRoT-27 b,CoRoT-27,11.287,1.007,3302.11,10.39,3.57532,0.0476,1500.0,12.6,5900.0,-0.02687,-0.1,G2,0.3251703118799657,1.0,0.15716205422741886,False,False,False,True,False,False,False,7.150806451612903,3106.0594450000003,-0.245971045773487,-0.2809403001862104,1.951841359773371,11.27,0.3532950505879136,0.0,-0.380952380952381,0
CoRoT-28 b,CoRoT-28,10.704595,0.955,152.87623,0.481,5.20851,0.059,811.0,0.68,5150.0,-0.02687,0.15,G0 V,0.42776400823261396,1.0,0.26796554029930797,False,False,False,True,False,False,False,6.681124999999999,-43.17432500000001,-0.19249429088437356,-0.22395241011285102,0.0,-0.65,-0.4670494941208641,0.0,0.8095238095238095,0
CoRoT-29 b,CoRoT-29,10.0881,0.9,266.9772,0.84,2.85057,0.039,811.0,1.44,5260.0,-0.02687,0.2,G0 V,0.43441171516840904,1.0,0.10541552114499675,False,False,False,True,False,False,False,6.1839516129032255,70.92664499999998,-0.26970207407141006,-0.32393116462751664,0.0,0.10999999999999988,-0.3467322942302434,0.0,1.0476190476190477,0
CoRoT-3 b,CoRoT-3,11.623733,1.037,6979.5468,21.96,4.2567994,0.05783,1695.0,24.5,6740.0,-0.02687,-0.02,G0 V,0.3052905787441476,1.0,0.2200754168411688,False,False,False,True,False,False,False,7.422365322580644,6783.496245,-0.22365685891477485,-0.22980116725195895,2.5042492917847023,23.17,1.2720809406617446,0.0,0.0,0
CoRoT-30 b,CoRoT-30,11.309881,1.009,921.707,2.9,9.06005,0.0844,811.0,3.45,5650.0,-0.02687,0.02,G3 V,0.42166102815623707,1.0,0.5679626953781957,False,False,False,True,False,False,False,7.169258870967742,725.656445,-0.06638045200119658,-0.09697939187922566,0.0,2.12,0.07984686901832103,0.0,0.1904761904761905,0
CoRoT-31 b,CoRoT-31,16.36514,1.46,266.9772,0.84,4.62941,0.0586,811.0,0.33,5700.0,-0.02687,-0.02,G2 IV,0.38227641064779505,1.0,0.24002696184026634,False,False,False,True,False,False,False,11.246080645161289,70.92664499999998,-0.21145619290207243,-0.22595198520314433,0.0,-1.0,0.13453650533223954,0.0,0.0,0
CoRoT-32 b,CoRoT-32,6.38913,0.57,47.6745,0.15,6.71837,0.071,938.0,1.1,5970.0,-0.1549,-0.02,G0 VI,0.45996849186775335,1.0,0.3900158945403245,False,False,False,True,False,False,False,3.20091129032258,-148.376055,-0.14305582191451902,-0.16396515740405168,0.3597733711048159,-0.22999999999999998,0.4298605414273995,-0.12803,0.0,0
CoRoT-35 b,CoRoT-35,18.83108758,1.68,349.6112477,1.1,3.22748,0.0429,1747.0,0.29,6390.0,-0.02687,-0.5,F6 V,0.2647243279072554,0.7,0.12967549871123618,False,False,True,False,False,False,False,13.234748048387095,153.56069269999998,-0.2573606296067392,-0.30443530749715686,2.651558073654391,-1.04,0.889253486464315,0.0,-2.2857142857142856,0
CoRoT-36 b,CoRoT-36,15.80466279,1.41,216.12331676,0.68,5.616531,0.066,1567.0,0.25,6730.0,-0.02687,-0.1,F3 V,0.29161381183832,0.7,0.315315025805176,False,False,True,False,False,False,False,10.794082895161289,20.07276175999999,-0.17913415580724787,-0.18895984603271804,2.141643059490085,-1.08,1.261143013398961,0.0,-0.380952380952381,0
CoRoT-4 b,CoRoT-4,13.00244,1.16,232.33373,0.731,9.20205,0.0912,1058.0,0.583,6190.0,-0.02687,0.05,G0 V,0.36468038955025667,1.0,0.6093453529065938,False,False,False,True,False,False,False,8.534225806451612,36.283175,-0.06173084038573599,-0.06298661534423934,0.6997167138810199,-0.7470000000000001,0.670494941208641,0.0,0.33333333333333337,0
CoRoT-5 b,CoRoT-5,15.558,1.388,148.42,0.467,4.0378962,0.04947,1438.0,0.217,6100.0,-0.02687,-0.25,F9 V,0.304358551612723,0.7,0.18211714008061516,False,False,True,False,False,False,False,10.59516129032258,-47.630555000000015,-0.23082456920619385,-0.2715922866390892,1.7762039660056657,-1.113,0.5720535958435876,0.0,-1.0952380952380953,0
CoRoT-6 b,CoRoT-6,13.282665,1.185,940.7768,2.96,8.886593,0.0855,1025.0,2.21,6090.0,-0.02687,-0.2,G0 V,0.3674745888881201,1.0,0.5652022695911298,False,False,False,True,False,False,False,8.760213709677418,744.726245,-0.07206008356445681,-0.09148056038091903,0.6062322946175638,0.8799999999999999,0.561115668580804,0.0,-0.8571428571428573,0
CoRoT-7 b,CoRoT-7,1.860694,0.166,6.99226,0.022,0.853585,0.0169,1910.0,6.0,5250.0,-0.02687,0.12,G0 V,0.4411034086431165,1.0,0.014322527667423042,False,False,False,True,False,False,False,-0.4510532258064514,-189.05829500000002,-0.33509083922563954,-0.4344076883662222,3.1133144475920678,4.67,-0.3576702214930271,0.0,0.6666666666666666,0
CoRoT-7 c,CoRoT-7,2.42,,8.4,0.02642922,3.698,0.046,811.0,1.33,5256.0,-0.28938,0.06,G0 V,0.6074189989431872,1.0,0.15709605224187956,False,False,False,True,False,False,False,0.0,-187.650555,-0.2419540432876792,-0.2889386005473837,0.0,0.0,-0.35110746513535684,-0.26251,0.380952380952381,0
CoRoT-7 d,CoRoT-7,2.42,,17.142,0.05393476,8.966,0.1038,811.0,1.33,5250.0,-0.02687,-0.02,G9 V,0.6074189989431872,1.0,0.6578675072969917,False,False,False,True,False,False,False,0.0,-178.908555,-0.06946000110284499,0.0,0.0,0.0,-0.3576702214930271,0.0,0.0,0
CoRoT-8 b,CoRoT-8,7.980808,0.712,68.65128,0.216,6.21229,0.0633,922.0,0.74,5080.0,-0.02687,0.31,G0 V,0.43816179989224835,1.0,0.33163050361174046,False,False,False,True,False,False,False,4.4845225806451605,-127.399275,-0.15962677576207043,-0.20245697789219794,0.31444759206798867,-0.5900000000000001,-0.54361498496035,0.0,1.5714285714285716,0
CoRoT-9 b,CoRoT-9,11.948794,1.066,266.9772,0.84,95.272656,0.4021,420.0,0.86,5625.0,-0.02687,-0.01,G0 V,0.5258555087014892,1.0,3.671456934042835,False,False,False,True,False,False,False,7.684511290322579,70.92664499999998,2.75654302867999,1.4911831235862378,-1.1076487252124645,-0.4700000000000001,0.052502050861361775,0.0,0.04761904761904762,0
DE CVn b,DE CVn,2.42,,196.050555,,4098.1,5.75,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,10.067521022038953,False,False,False,True,False,False,False,0.0,0.0,133.82409593956535,28.225002187035255,0.0,0.0,0.0,0.0,0.0,0
DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,2.42,,9057.77,28.5,246.36,0.36,811.0,1.33,5577.0,-0.02687,-0.02,L1.5,0.6074189989431872,0.5,4.496354820313968,False,False,False,False,False,False,True,0.0,8861.719445,7.70370830763416,1.2807278453328665,0.0,0.0,0.0,0.0,0.0,0
DH Tau b,DH Tau,30.2643,2.7,3496.13,11.0,11.0873213,0.1038,2200.0,1.33,4371.0,-0.21153,-0.02,G0 V,0.20880973588382004,1.0,0.7658695990709582,False,False,False,True,False,False,False,22.455080645161285,3300.0794450000003,0.0,0.0,3.9348441926345608,0.0,-1.3191140278917146,-0.18466,0.0,0
DMPP-1 b,DMPP-1,2.42,,196.050555,,18.57,0.1462,877.0,1.33,6196.0,-0.02687,-0.02,F8 V,0.5887592821392099,0.7,1.312360912197642,False,False,True,False,False,False,False,0.0,0.0,0.24501091407239195,0.2119549595710911,0.18696883852691218,0.0,0.6770576975663112,0.0,0.0,0
DMPP-1 c,DMPP-1,2.42,,196.050555,,6.584,0.0733,1239.0,1.33,6196.0,-0.02687,-0.02,F8 V,0.5094109221729141,0.7,0.3938021595621586,False,False,True,False,False,False,False,0.0,0.0,-0.14745559876500805,-0.15246760063486509,1.2124645892351276,0.0,0.6770576975663112,0.0,0.0,0
DMPP-1 d,DMPP-1,2.42,,196.050555,,2.882,0.0422,1632.0,1.33,6196.0,-0.02687,-0.02,F8 V,0.45066723006178233,0.7,0.11477442543520854,False,False,True,False,False,False,False,0.0,0.0,-0.26867293820469224,-0.30793456390517016,2.3257790368271953,0.0,0.6770576975663112,0.0,0.0,0
DMPP-1 e,DMPP-1,2.42,,196.050555,,5.516,0.0651,1314.0,1.33,6196.0,-0.02687,-0.02,F8 V,0.4965096496166586,0.7,0.30681653539939974,False,False,True,False,False,False,False,0.0,0.0,-0.18242591711227513,-0.19345888998587799,1.424929178470255,0.0,0.6770576975663112,0.0,0.0,0
DMPP-2 b,DMPP-2,2.42,,196.050555,,5.2072,0.0664,1000.0,1.33,6500.0,0.1038,-0.02,F5 V,0.5579780958113141,0.7,0.29695748252784554,False,False,True,False,False,False,False,0.0,0.0,-0.19253718518871338,-0.18696027094242473,0.5354107648725213,0.0,1.0095706863549356,0.13067,0.0,0
DMPP-3 A b,DMPP-3 A,2.42,,196.050555,,6.6732,0.0662,854.0,1.33,5138.0,-0.02687,0.18,K0 V,0.5950737206318635,0.9,0.3658686401012028,False,False,False,False,True,False,False,0.0,0.0,-0.14453485682064832,-0.1879600584875714,0.12181303116147309,0.0,-0.48017500683620457,0.0,0.9523809523809523,0
DMPP-4 b,DMPP-4,2.42,,196.050555,,3.4982,0.04853,811.0,1.33,6400.0,0.45939,-0.007,F5-F8 V,0.6074189989431872,0.7,0.15680513592503834,False,False,True,False,False,False,False,0.0,0.0,-0.24849624329309486,-0.2762912881012785,0.0,0.0,0.9001914137270988,0.48626,0.061904761904761914,0
DP Leo b,DP Leo,2.42,,1995.88832,6.28,8693.0,8.6,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,11.222048962421821,False,False,False,True,False,False,False,0.0,1799.837765,284.2783241922409,42.471974705375104,0.0,0.0,0.0,0.0,0.0,0
DS Tuc A b,DS Tuc A,5.63,0.5,413.179,1.3,8.1387,0.1038,811.0,1.33,5542.0,-0.02687,-0.08,G6 V,0.502984331297076,1.0,0.6123692768626973,False,False,False,True,False,False,False,2.5887096774193545,217.12844499999997,-0.09654890032446861,0.0,0.0,0.0,-0.038282745419742956,0.0,-0.2857142857142857,0
EPIC 201170410.02,EPIC 201170410,1.047,0.09340708,196.050555,,6.7987,0.0349,811.0,1.33,3648.0,-0.02687,-0.048,G0 V,0.7031002086093874,1.0,0.21291108170364534,False,False,False,True,False,False,False,-1.1072580645161287,0.0,-0.14042551697740668,-0.3444268093030231,0.0,0.0,-2.109926168990976,0.0,-0.13333333333333333,0
EPIC 201238110 b,EPIC 201238110,2.2,0.2,196.050555,,28.1696,0.1038,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.619039081692766,1.0,1.3671126833946157,False,False,False,True,False,False,False,-0.17741935483870944,0.0,0.559337756775037,0.0,0.0,0.0,0.0,0.0,0.0,0
EPIC 201427007 b,EPIC 201427007,1.5,0.13382127,196.050555,,0.72091,0.1038,811.0,1.33,5633.0,-0.02687,-0.053,G0 V,0.664160295829697,1.0,0.07216293565317403,False,False,False,True,False,False,False,-0.7419354838709675,0.0,-0.33943511543043703,0.0,0.0,0.0,0.06125239267158873,0.0,-0.15714285714285717,0
